Vehicle_ID,Location_ID,Date_ID,Battery_ID,Charging_ID,Units_Sold,Price_USD,Market_Share_pct
V007,L009,D0053,B007,CH004,98,50800,5.83
V007,L010,D0053,B007,CH004,101,50000,6.0
V008,L001,D0053,B002,CH003,71,16700,6.15
V008,L002,D0053,B002,CH003,83,23100,5.08
V008,L003,D0053,B002,CH003,78,19200,5.67
V008,L004,D0053,B002,CH003,84,23800,4.82
V008,L005,D0053,B002,CH003,79,24900,4.83
V008,L006,D0053,B002,CH003,91,23300,5.55
V008,L007,D0053,B002,CH003,111,25700,5.82
V008,L008,D0053,B002,CH003,122,23400,7.05
V008,L009,D0053,B002,CH003,82,22400,4.88
V008,L010,D0053,B002,CH003,86,23200,5.11
V009,L001,D0053,B003,CH003,53,22200,4.59
V009,L002,D0053,B003,CH003,75,33500,4.59
V009,L003,D0053,B003,CH003,68,26800,4.95
V009,L004,D0053,B003,CH003,76,33700,4.37
V009,L005,D0053,B003,CH003,78,31500,4.77
V009,L006,D0053,B003,CH003,72,29600,4.39
V009,L007,D0053,B003,CH003,96,36400,5.03
V009,L008,D0053,B003,CH003,75,35000,4.33
V009,L009,D0053,B003,CH003,74,30000,4.4
V009,L010,D0053,B003,CH003,84,31100,4.99
V010,L001,D0053,B007,CH004,38,46300,3.29
V010,L002,D0053,B007,CH004,65,62600,3.98
V010,L003,D0053,B007,CH004,44,54500,3.2
V010,L004,D0053,B007,CH004,63,62700,3.62
V010,L005,D0053,B007,CH004,42,63400,2.57
V010,L006,D0053,B007,CH004,53,64500,3.23
V010,L007,D0053,B007,CH004,61,71000,3.2
V010,L008,D0053,B007,CH004,64,64300,3.7
V010,L009,D0053,B007,CH004,64,65300,3.81
V010,L010,D0053,B007,CH004,61,59000,3.62
V011,L001,D0053,B005,CH003,46,43700,3.98
V011,L002,D0053,B005,CH003,38,57400,2.33
V011,L003,D0053,B005,CH003,37,45400,2.69
V011,L004,D0053,B005,CH003,50,58600,2.87
V011,L005,D0053,B005,CH003,58,58900,3.55
V011,L006,D0053,B005,CH003,59,60300,3.6
V011,L007,D0053,B005,CH003,78,59300,4.09
V011,L008,D0053,B005,CH003,62,61300,3.58
V011,L009,D0053,B005,CH003,54,57700,3.21
V011,L010,D0053,B005,CH003,43,58200,2.55
V012,L001,D0053,B006,CH003,63,36200,5.45
V012,L002,D0053,B006,CH003,85,45900,5.2
V012,L003,D0053,B006,CH003,63,40100,4.58
V012,L004,D0053,B006,CH003,98,48500,5.63
V012,L005,D0053,B006,CH003,76,48300,4.65
V012,L006,D0053,B006,CH003,95,45900,5.79
V012,L007,D0053,B006,CH003,98,52700,5.14
V012,L008,D0053,B006,CH003,101,47400,5.83
V012,L009,D0053,B006,CH003,77,46700,4.58
V012,L010,D0053,B006,CH003,95,48100,5.64
V013,L001,D0053,B001,CH002,51,23900,4.42
V013,L002,D0053,B001,CH002,69,33000,4.22
V013,L003,D0053,B001,CH002,68,27900,4.95
V013,L004,D0053,B001,CH002,83,35100,4.77
V013,L005,D0053,B001,CH002,63,33200,3.85
V013,L006,D0053,B001,CH002,92,32900,5.61
V013,L007,D0053,B001,CH002,89,34500,4.66
V013,L008,D0053,B001,CH002,79,35200,4.56
V013,L009,D0053,B001,CH002,98,31900,5.83
V013,L010,D0053,B001,CH002,77,33100,4.57
V014,L001,D0053,B004,CH003,57,28800,4.94
V014,L002,D0053,B004,CH003,82,42400,5.02
V014,L003,D0053,B004,CH003,61,33500,4.44
V014,L004,D0053,B004,CH003,73,43100,4.19
V014,L005,D0053,B004,CH003,82,44300,5.01
V014,L006,D0053,B004,CH003,56,41400,3.41
V014,L007,D0053,B004,CH003,69,44600,3.62
V014,L008,D0053,B004,CH003,75,41900,4.33
V014,L009,D0053,B004,CH003,86,41000,5.12
V014,L010,D0053,B004,CH003,65,42800,3.86
V015,L001,D0053,B002,CH004,40,25900,3.46
V015,L002,D0053,B002,CH004,65,37900,3.98
V015,L003,D0053,B002,CH004,43,32700,3.13
V015,L004,D0053,B002,CH004,53,39600,3.04
V015,L005,D0053,B002,CH004,69,39200,4.22
V015,L006,D0053,B002,CH004,56,36000,3.41
V015,L007,D0053,B002,CH004,69,41200,3.62
V015,L008,D0053,B002,CH004,48,40600,2.77
V015,L009,D0053,B002,CH004,57,36900,3.39
V015,L010,D0053,B002,CH004,65,36600,3.86
V016,L001,D0053,B008,CH004,57,37500,4.94
V016,L002,D0053,B008,CH004,78,55000,4.77
V016,L003,D0053,B008,CH004,63,47100,4.58
V016,L004,D0053,B008,CH004,79,56300,4.54
V016,L005,D0053,B008,CH004,74,56300,4.52
V016,L006,D0053,B008,CH004,64,52200,3.9
V016,L007,D0053,B008,CH004,95,60000,4.98
V016,L008,D0053,B008,CH004,79,54100,4.56
V016,L009,D0053,B008,CH004,85,56100,5.06
V016,L010,D0053,B008,CH004,75,53100,4.45
V017,L001,D0053,B010,CH004,16,71200,1.39
V017,L002,D0053,B010,CH004,28,101100,1.71
V017,L003,D0053,B010,CH004,29,81500,2.11
V017,L004,D0053,B010,CH004,29,105400,1.67
V017,L005,D0053,B010,CH004,30,100600,1.83
V017,L006,D0053,B010,CH004,29,99600,1.77
V017,L007,D0053,B010,CH004,39,109400,2.04
V017,L008,D0053,B010,CH004,24,101000,1.39
V017,L009,D0053,B010,CH004,28,101100,1.67
V017,L010,D0053,B010,CH004,24,98700,1.43
V018,L001,D0053,B004,CH002,41,26400,3.55
V018,L002,D0053,B004,CH002,72,33000,4.41
V018,L003,D0053,B004,CH002,68,28300,4.95
V018,L004,D0053,B004,CH002,72,34600,4.14
V018,L005,D0053,B004,CH002,71,35200,4.34
V018,L006,D0053,B004,CH002,68,36300,4.14
V018,L007,D0053,B004,CH002,90,38100,4.72
V018,L008,D0053,B004,CH002,80,35800,4.62
V018,L009,D0053,B004,CH002,68,35900,4.05
V018,L010,D0053,B004,CH002,73,33300,4.33
V019,L001,D0053,B005,CH002,26,33400,2.25
V019,L002,D0053,B005,CH002,41,44000,2.51
V019,L003,D0053,B005,CH002,33,37800,2.4
V019,L004,D0053,B005,CH002,44,47100,2.53
V019,L005,D0053,B005,CH002,55,44300,3.36
V019,L006,D0053,B005,CH002,38,43600,2.32
V019,L007,D0053,B005,CH002,49,45300,2.57
V019,L008,D0053,B005,CH002,48,47000,2.77
V019,L009,D0053,B005,CH002,45,44200,2.68
V019,L010,D0053,B005,CH002,51,42000,3.03
V020,L001,D0053,B003,CH002,54,27300,4.68
V020,L002,D0053,B003,CH002,84,39500,5.14
V020,L003,D0053,B003,CH002,77,31900,5.6
V020,L004,D0053,B003,CH002,117,39500,6.72
V020,L005,D0053,B003,CH002,86,41900,5.26
V020,L006,D0053,B003,CH002,89,38300,5.42
V020,L007,D0053,B003,CH002,100,42600,5.24
V020,L008,D0053,B003,CH002,76,41100,4.39
V020,L009,D0053,B003,CH002,87,41400,5.18
V020,L010,D0053,B003,CH002,85,37400,5.05
V001,L001,D0054,B004,CH004,82,33900,6.83
V001,L002,D0054,B004,CH004,126,45900,7.56
V001,L003,D0054,B004,CH004,108,34700,7.99
V001,L004,D0054,B004,CH004,132,48000,7.51
V001,L005,D0054,B004,CH004,144,43000,8.38
V001,L006,D0054,B004,CH004,124,45400,7.66
V001,L007,D0054,B004,CH004,146,50300,8.09
V001,L008,D0054,B004,CH004,138,47000,8.18
V001,L009,D0054,B004,CH004,146,45500,8.47
V001,L010,D0054,B004,CH004,107,41400,6.59
V002,L001,D0054,B006,CH004,110,37400,9.16
V002,L002,D0054,B006,CH004,138,49000,8.28
V002,L003,D0054,B006,CH004,84,43200,6.21
V002,L004,D0054,B006,CH004,162,51300,9.22
V002,L005,D0054,B006,CH004,124,53700,7.22
V002,L006,D0054,B006,CH004,124,49800,7.66
V002,L007,D0054,B006,CH004,131,53900,7.26
V002,L008,D0054,B006,CH004,123,52400,7.29
V002,L009,D0054,B006,CH004,121,51500,7.02
V002,L010,D0054,B006,CH004,132,50300,8.13
V003,L001,D0054,B003,CH003,63,24000,5.25
V003,L002,D0054,B003,CH003,101,30600,6.06
V003,L003,D0054,B003,CH003,99,25200,7.32
V003,L004,D0054,B003,CH003,125,34500,7.11
V003,L005,D0054,B003,CH003,133,32300,7.74
V003,L006,D0054,B003,CH003,89,32400,5.5
V003,L007,D0054,B003,CH003,140,35500,7.76
V003,L008,D0054,B003,CH003,124,31800,7.35
V003,L009,D0054,B003,CH003,121,30400,7.02
V003,L010,D0054,B003,CH003,96,32500,5.91
V004,L001,D0054,B006,CH004,91,33000,7.58
V004,L002,D0054,B006,CH004,115,42400,6.9
V004,L003,D0054,B006,CH004,81,36400,5.99
V004,L004,D0054,B006,CH004,92,44100,5.23
V004,L005,D0054,B006,CH004,120,46400,6.98
V004,L006,D0054,B006,CH004,94,43500,5.81
V004,L007,D0054,B006,CH004,104,50700,5.76
V004,L008,D0054,B006,CH004,116,44800,6.88
V004,L009,D0054,B006,CH004,97,44600,5.63
V004,L010,D0054,B006,CH004,113,43400,6.96
V005,L001,D0054,B007,CH004,65,35300,5.41
V005,L002,D0054,B007,CH004,102,49200,6.12
V005,L003,D0054,B007,CH004,78,43200,5.77
V005,L004,D0054,B007,CH004,99,53700,5.63
V005,L005,D0054,B007,CH004,90,54600,5.24
V005,L006,D0054,B007,CH004,102,48400,6.3
V005,L007,D0054,B007,CH004,99,58000,5.49
V005,L008,D0054,B007,CH004,102,51400,6.05
V005,L009,D0054,B007,CH004,122,53600,7.08
V005,L010,D0054,B007,CH004,108,52000,6.65
V006,L001,D0054,B003,CH003,82,26500,6.83
V006,L002,D0054,B003,CH003,94,35300,5.64
V006,L003,D0054,B003,CH003,84,32200,6.21
V006,L004,D0054,B003,CH003,110,37700,6.26
V006,L005,D0054,B003,CH003,105,38700,6.11
V006,L006,D0054,B003,CH003,83,35900,5.13
V006,L007,D0054,B003,CH003,121,37700,6.71
V006,L008,D0054,B003,CH003,99,40100,5.87
V006,L009,D0054,B003,CH003,101,37600,5.86
V006,L010,D0054,B003,CH003,96,35900,5.91
V007,L001,D0054,B007,CH004,77,33900,6.41
V007,L002,D0054,B007,CH004,91,46400,5.46
V007,L003,D0054,B007,CH004,85,41800,6.29
V007,L004,D0054,B007,CH004,101,51800,5.75
V007,L005,D0054,B007,CH004,90,47700,5.24
V007,L006,D0054,B007,CH004,85,45800,5.25
V007,L007,D0054,B007,CH004,101,53300,5.6
V007,L008,D0054,B007,CH004,93,50800,5.51
V007,L009,D0054,B007,CH004,109,47100,6.32
V007,L010,D0054,B007,CH004,95,49100,5.85
V008,L001,D0054,B002,CH003,65,15900,5.41
V008,L002,D0054,B002,CH003,88,22300,5.28
V008,L003,D0054,B002,CH003,74,19900,5.47
V008,L004,D0054,B002,CH003,98,23500,5.57
V008,L005,D0054,B002,CH003,81,23100,4.71
V008,L006,D0054,B002,CH003,93,23400,5.74
V008,L007,D0054,B002,CH003,93,24500,5.16
V008,L008,D0054,B002,CH003,86,23000,5.1
V008,L009,D0054,B002,CH003,85,24400,4.93
V008,L010,D0054,B002,CH003,87,22800,5.36
V009,L001,D0054,B003,CH003,64,23900,5.33
V009,L002,D0054,B003,CH003,97,33700,5.82
V009,L003,D0054,B003,CH003,78,25200,5.77
V009,L004,D0054,B003,CH003,90,33100,5.12
V009,L005,D0054,B003,CH003,92,32200,5.36
V009,L006,D0054,B003,CH003,87,30700,5.37
V009,L007,D0054,B003,CH003,86,34600,4.77
V009,L008,D0054,B003,CH003,80,31500,4.74
V009,L009,D0054,B003,CH003,79,31600,4.58
V009,L010,D0054,B003,CH003,78,30400,4.8
V010,L001,D0054,B007,CH004,44,44800,3.66
V010,L002,D0054,B007,CH004,68,63900,4.08
V010,L003,D0054,B007,CH004,55,53300,4.07
V010,L004,D0054,B007,CH004,59,66500,3.36
V010,L005,D0054,B007,CH004,53,68400,3.08
V010,L006,D0054,B007,CH004,68,62000,4.2
V010,L007,D0054,B007,CH004,74,66900,4.1
V010,L008,D0054,B007,CH004,73,63900,4.33
V010,L009,D0054,B007,CH004,59,64500,3.42
V010,L010,D0054,B007,CH004,61,65400,3.76
V011,L001,D0054,B005,CH003,51,40700,4.25
V011,L002,D0054,B005,CH003,52,58500,3.12
V011,L003,D0054,B005,CH003,39,46800,2.88
V011,L004,D0054,B005,CH003,66,62300,3.75
V011,L005,D0054,B005,CH003,49,58300,2.85
V011,L006,D0054,B005,CH003,51,58600,3.15
V011,L007,D0054,B005,CH003,52,61400,2.88
V011,L008,D0054,B005,CH003,59,58000,3.5
V011,L009,D0054,B005,CH003,61,61600,3.54
V011,L010,D0054,B005,CH003,46,56100,2.83
V012,L001,D0054,B006,CH003,66,34200,5.5
V012,L002,D0054,B006,CH003,80,47400,4.8
V012,L003,D0054,B006,CH003,74,41200,5.47
V012,L004,D0054,B006,CH003,88,46800,5.01
V012,L005,D0054,B006,CH003,89,46900,5.18
V012,L006,D0054,B006,CH003,99,46600,6.11
V012,L007,D0054,B006,CH003,100,49300,5.54
V012,L008,D0054,B006,CH003,93,48500,5.51
V012,L009,D0054,B006,CH003,86,46100,4.99
V012,L010,D0054,B006,CH003,80,48700,4.93
V013,L001,D0054,B001,CH002,51,23400,4.25
V013,L002,D0054,B001,CH002,89,32400,5.34
V013,L003,D0054,B001,CH002,54,26600,3.99
V013,L004,D0054,B001,CH002,78,36700,4.44
V013,L005,D0054,B001,CH002,81,34500,4.71
V013,L006,D0054,B001,CH002,64,31800,3.95
V013,L007,D0054,B001,CH002,81,36500,4.49
V013,L008,D0054,B001,CH002,70,35800,4.15
V013,L009,D0054,B001,CH002,87,35900,5.05
V013,L010,D0054,B001,CH002,75,33800,4.62
V014,L001,D0054,B004,CH003,48,30600,4.0
V014,L002,D0054,B004,CH003,57,44600,3.42
V014,L003,D0054,B004,CH003,52,33000,3.85
V014,L004,D0054,B004,CH003,71,43600,4.04
V014,L005,D0054,B004,CH003,79,43900,4.6
V014,L006,D0054,B004,CH003,65,42300,4.01
V014,L007,D0054,B004,CH003,72,47800,3.99
V014,L008,D0054,B004,CH003,61,41900,3.62
V014,L009,D0054,B004,CH003,64,40900,3.71
V014,L010,D0054,B004,CH003,68,41000,4.19
V015,L001,D0054,B002,CH004,35,26100,2.91
V015,L002,D0054,B002,CH004,51,39800,3.06
V015,L003,D0054,B002,CH004,42,31300,3.11
V015,L004,D0054,B002,CH004,64,38700,3.64
V015,L005,D0054,B002,CH004,53,38300,3.08
V015,L006,D0054,B002,CH004,50,36600,3.09
V015,L007,D0054,B002,CH004,56,42100,3.1
V015,L008,D0054,B002,CH004,51,38300,3.02
V015,L009,D0054,B002,CH004,67,38500,3.89
V015,L010,D0054,B002,CH004,50,39100,3.08
V016,L001,D0054,B008,CH004,54,41400,4.5
V016,L002,D0054,B008,CH004,76,54700,4.56
V016,L003,D0054,B008,CH004,67,46800,4.96
V016,L004,D0054,B008,CH004,83,56000,4.72
V016,L005,D0054,B008,CH004,80,58700,4.66
V016,L006,D0054,B008,CH004,74,51700,4.57
V016,L007,D0054,B008,CH004,79,59800,4.38
V016,L008,D0054,B008,CH004,89,58000,5.28
V016,L009,D0054,B008,CH004,81,56700,4.7
V016,L010,D0054,B008,CH004,76,55200,4.68
V017,L001,D0054,B010,CH004,28,72900,2.33
V017,L002,D0054,B010,CH004,25,103100,1.5
V017,L003,D0054,B010,CH004,25,86900,1.85
V017,L004,D0054,B010,CH004,33,109700,1.88
V017,L005,D0054,B010,CH004,37,102900,2.15
V017,L006,D0054,B010,CH004,43,97300,2.66
V017,L007,D0054,B010,CH004,30,106800,1.66
V017,L008,D0054,B010,CH004,20,108200,1.19
V017,L009,D0054,B010,CH004,24,99800,1.39
V017,L010,D0054,B010,CH004,33,102400,2.03
V018,L001,D0054,B004,CH002,47,24100,3.91
V018,L002,D0054,B004,CH002,73,33800,4.38
V018,L003,D0054,B004,CH002,64,27500,4.73
V018,L004,D0054,B004,CH002,78,37500,4.44
V018,L005,D0054,B004,CH002,69,37800,4.02
V018,L006,D0054,B004,CH002,66,34000,4.08
V018,L007,D0054,B004,CH002,87,39900,4.82
V018,L008,D0054,B004,CH002,80,35400,4.74
V018,L009,D0054,B004,CH002,80,37000,4.64
V018,L010,D0054,B004,CH002,69,32600,4.25
V019,L001,D0054,B005,CH002,25,32300,2.08
V019,L002,D0054,B005,CH002,42,45500,2.52
V019,L003,D0054,B005,CH002,22,38500,1.63
V019,L004,D0054,B005,CH002,36,44300,2.05
V019,L005,D0054,B005,CH002,58,45200,3.38
V019,L006,D0054,B005,CH002,42,41400,2.59
V019,L007,D0054,B005,CH002,56,50300,3.1
V019,L008,D0054,B005,CH002,32,44300,1.9
V019,L009,D0054,B005,CH002,36,46000,2.09
V019,L010,D0054,B005,CH002,56,42600,3.45
V020,L001,D0054,B003,CH002,53,29300,4.41
V020,L002,D0054,B003,CH002,102,38700,6.12
V020,L003,D0054,B003,CH002,87,33800,6.43
V020,L004,D0054,B003,CH002,93,43700,5.29
V020,L005,D0054,B003,CH002,91,41800,5.3
V020,L006,D0054,B003,CH002,116,38500,7.16
V020,L007,D0054,B003,CH002,96,45900,5.32
V020,L008,D0054,B003,CH002,98,42700,5.81
V020,L009,D0054,B003,CH002,98,38700,5.68
V020,L010,D0054,B003,CH002,98,40800,6.03
V001,L001,D0055,B004,CH004,87,33300,7.5
V001,L002,D0055,B004,CH004,119,43600,7.41
V001,L003,D0055,B004,CH004,92,36800,6.96
V001,L004,D0055,B004,CH004,153,46800,9.18
V001,L005,D0055,B004,CH004,113,43300,6.89
V001,L006,D0055,B004,CH004,106,46000,6.86
V001,L007,D0055,B004,CH004,118,48100,7.03
V001,L008,D0055,B004,CH004,145,44900,8.35
V001,L009,D0055,B004,CH004,111,45200,6.99
V001,L010,D0055,B004,CH004,116,44600,7.62
V002,L001,D0055,B006,CH004,99,36300,8.53
V002,L002,D0055,B006,CH004,98,48600,6.1
V002,L003,D0055,B006,CH004,105,40500,7.94
V002,L004,D0055,B006,CH004,113,52500,6.78
V002,L005,D0055,B006,CH004,118,53500,7.19
V002,L006,D0055,B006,CH004,104,48800,6.73
V002,L007,D0055,B006,CH004,119,57400,7.09
V002,L008,D0055,B006,CH004,137,51800,7.89
V002,L009,D0055,B006,CH004,121,49300,7.61
V002,L010,D0055,B006,CH004,115,50500,7.56
V003,L001,D0055,B003,CH003,71,22100,6.12
V003,L002,D0055,B003,CH003,100,33000,6.22
V003,L003,D0055,B003,CH003,91,25500,6.88
V003,L004,D0055,B003,CH003,112,34200,6.72
V003,L005,D0055,B003,CH003,111,33300,6.76
V003,L006,D0055,B003,CH003,110,29900,7.12
V003,L007,D0055,B003,CH003,118,35800,7.03
V003,L008,D0055,B003,CH003,110,32900,6.33
V003,L009,D0055,B003,CH003,104,33000,6.54
V003,L010,D0055,B003,CH003,98,30600,6.44
V004,L001,D0055,B006,CH004,91,31400,7.84
V004,L002,D0055,B006,CH004,107,42300,6.66
V004,L003,D0055,B006,CH004,117,34500,8.85
V004,L004,D0055,B006,CH004,114,44600,6.84
V004,L005,D0055,B006,CH004,132,46300,8.04
V004,L006,D0055,B006,CH004,119,43300,7.7
V004,L007,D0055,B006,CH004,110,45800,6.55
V004,L008,D0055,B006,CH004,107,47200,6.16
V004,L009,D0055,B006,CH004,123,46000,7.74
V004,L010,D0055,B006,CH004,105,45200,6.9
V005,L001,D0055,B007,CH004,66,35400,5.69
V005,L002,D0055,B007,CH004,109,50800,6.78
V005,L003,D0055,B007,CH004,72,44200,5.45
V005,L004,D0055,B007,CH004,96,54900,5.76
V005,L005,D0055,B007,CH004,112,50500,6.83
V005,L006,D0055,B007,CH004,103,50000,6.67
V005,L007,D0055,B007,CH004,88,55100,5.24
V005,L008,D0055,B007,CH004,100,55200,5.76
V005,L009,D0055,B007,CH004,113,48200,7.11
V005,L010,D0055,B007,CH004,90,51400,5.91
V006,L001,D0055,B003,CH003,55,26900,4.74
V006,L002,D0055,B003,CH003,106,37900,6.6
V006,L003,D0055,B003,CH003,75,29700,5.67
V006,L004,D0055,B003,CH003,101,37600,6.06
V006,L005,D0055,B003,CH003,91,35800,5.55
V006,L006,D0055,B003,CH003,95,34800,6.15
V006,L007,D0055,B003,CH003,107,39900,6.37
V006,L008,D0055,B003,CH003,112,40900,6.45
V006,L009,D0055,B003,CH003,95,35600,5.98
V006,L010,D0055,B003,CH003,93,35900,6.11
V007,L001,D0055,B007,CH004,61,34000,5.26
V007,L002,D0055,B007,CH004,94,50800,5.85
V007,L003,D0055,B007,CH004,82,40900,6.2
V007,L004,D0055,B007,CH004,89,49500,5.34
V007,L005,D0055,B007,CH004,86,50800,5.24
V007,L006,D0055,B007,CH004,86,45100,5.57
V007,L007,D0055,B007,CH004,100,53700,5.96
V007,L008,D0055,B007,CH004,94,50000,5.41
V007,L009,D0055,B007,CH004,97,47100,6.1
V007,L010,D0055,B007,CH004,88,45600,5.78
V008,L001,D0055,B002,CH003,65,15800,5.6
V008,L002,D0055,B002,CH003,78,22600,4.85
V008,L003,D0055,B002,CH003,67,18900,5.07
V008,L004,D0055,B002,CH003,90,23900,5.4
V008,L005,D0055,B002,CH003,107,23800,6.52
V008,L006,D0055,B002,CH003,81,23900,5.24
V008,L007,D0055,B002,CH003,84,24300,5.0
V008,L008,D0055,B002,CH003,100,23700,5.76
V008,L009,D0055,B002,CH003,74,23500,4.66
V008,L010,D0055,B002,CH003,83,23300,5.45
V009,L001,D0055,B003,CH003,55,22200,4.74
V009,L002,D0055,B003,CH003,84,30800,5.23
V009,L003,D0055,B003,CH003,56,25200,4.24
V009,L004,D0055,B003,CH003,71,32200,4.26
V009,L005,D0055,B003,CH003,78,30500,4.75
V009,L006,D0055,B003,CH003,64,30500,4.14
V009,L007,D0055,B003,CH003,74,34800,4.41
V009,L008,D0055,B003,CH003,78,31700,4.49
V009,L009,D0055,B003,CH003,82,33000,5.16
V009,L010,D0055,B003,CH003,72,31300,4.73
V010,L001,D0055,B007,CH004,38,48200,3.28
V010,L002,D0055,B007,CH004,51,62300,3.17
V010,L003,D0055,B007,CH004,55,53300,4.16
V010,L004,D0055,B007,CH004,70,61800,4.2
V010,L005,D0055,B007,CH004,55,66500,3.35
V010,L006,D0055,B007,CH004,69,64900,4.47
V010,L007,D0055,B007,CH004,67,64900,3.99
V010,L008,D0055,B007,CH004,59,68900,3.4
V010,L009,D0055,B007,CH004,54,62100,3.4
V010,L010,D0055,B007,CH004,62,62400,4.07
V011,L001,D0055,B005,CH003,44,41600,3.79
V011,L002,D0055,B005,CH003,53,57600,3.3
V011,L003,D0055,B005,CH003,38,49200,2.87
V011,L004,D0055,B005,CH003,50,57500,3.0
V011,L005,D0055,B005,CH003,48,59100,2.93
V011,L006,D0055,B005,CH003,53,55300,3.43
V011,L007,D0055,B005,CH003,52,64600,3.1
V011,L008,D0055,B005,CH003,56,60400,3.22
V011,L009,D0055,B005,CH003,48,59600,3.02
V011,L010,D0055,B005,CH003,44,58900,2.89
V012,L001,D0055,B006,CH003,58,35800,5.0
V012,L002,D0055,B006,CH003,85,48400,5.29
V012,L003,D0055,B006,CH003,68,36900,5.14
V012,L004,D0055,B006,CH003,106,48300,6.36
V012,L005,D0055,B006,CH003,85,51300,5.18
V012,L006,D0055,B006,CH003,81,46200,5.24
V012,L007,D0055,B006,CH003,84,51200,5.0
V012,L008,D0055,B006,CH003,90,47100,5.18
V012,L009,D0055,B006,CH003,86,49800,5.41
V012,L010,D0055,B006,CH003,70,44200,4.6
V013,L001,D0055,B001,CH002,53,24000,4.57
V013,L002,D0055,B001,CH002,85,35300,5.29
V013,L003,D0055,B001,CH002,68,26300,5.14
V013,L004,D0055,B001,CH002,77,32900,4.62
V013,L005,D0055,B001,CH002,67,36600,4.08
V013,L006,D0055,B001,CH002,69,33100,4.47
V013,L007,D0055,B001,CH002,86,36800,5.12
V013,L008,D0055,B001,CH002,108,36700,6.22
V013,L009,D0055,B001,CH002,81,33900,5.1
V013,L010,D0055,B001,CH002,84,34700,5.52
V014,L001,D0055,B004,CH003,44,29400,3.79
V014,L002,D0055,B004,CH003,59,43900,3.67
V014,L003,D0055,B004,CH003,56,35400,4.24
V014,L004,D0055,B004,CH003,69,43400,4.14
V014,L005,D0055,B004,CH003,77,41800,4.69
V014,L006,D0055,B004,CH003,58,43000,3.75
V014,L007,D0055,B004,CH003,78,48100,4.65
V014,L008,D0055,B004,CH003,83,45200,4.78
V014,L009,D0055,B004,CH003,48,42100,3.02
V014,L010,D0055,B004,CH003,57,40400,3.75
V015,L001,D0055,B002,CH004,49,26400,4.22
V015,L002,D0055,B002,CH004,63,36200,3.92
V015,L003,D0055,B002,CH004,54,31000,4.08
V015,L004,D0055,B002,CH004,54,41300,3.24
V015,L005,D0055,B002,CH004,49,40000,2.99
V015,L006,D0055,B002,CH004,49,35900,3.17
V015,L007,D0055,B002,CH004,62,39000,3.69
V015,L008,D0055,B002,CH004,59,38300,3.4
V015,L009,D0055,B002,CH004,41,39400,2.58
V015,L010,D0055,B002,CH004,59,37100,3.88
V016,L001,D0055,B008,CH004,50,38500,4.31
V016,L002,D0055,B008,CH004,82,58400,5.1
V016,L003,D0055,B008,CH004,61,47100,4.61
V016,L004,D0055,B008,CH004,65,59100,3.9
V016,L005,D0055,B008,CH004,55,54100,3.35
V016,L006,D0055,B008,CH004,77,53500,4.98
V016,L007,D0055,B008,CH004,81,58800,4.82
V016,L008,D0055,B008,CH004,70,54500,4.03
V016,L009,D0055,B008,CH004,76,58300,4.78
V016,L010,D0055,B008,CH004,77,52000,5.06
V017,L001,D0055,B010,CH004,21,71500,1.81
V017,L002,D0055,B010,CH004,31,95000,1.93
V017,L003,D0055,B010,CH004,21,78100,1.59
V017,L004,D0055,B010,CH004,26,105600,1.56
V017,L005,D0055,B010,CH004,35,108200,2.13
V017,L006,D0055,B010,CH004,27,102300,1.75
V017,L007,D0055,B010,CH004,20,109800,1.19
V017,L008,D0055,B010,CH004,26,105600,1.5
V017,L009,D0055,B010,CH004,36,99000,2.27
V017,L010,D0055,B010,CH004,22,95700,1.45
V018,L001,D0055,B004,CH002,46,26600,3.97
V018,L002,D0055,B004,CH002,70,34700,4.36
V018,L003,D0055,B004,CH002,38,28500,2.87
V018,L004,D0055,B004,CH002,68,36300,4.08
V018,L005,D0055,B004,CH002,75,37200,4.57
V018,L006,D0055,B004,CH002,53,34700,3.43
V018,L007,D0055,B004,CH002,79,38700,4.71
V018,L008,D0055,B004,CH002,65,35700,3.74
V018,L009,D0055,B004,CH002,81,36400,5.1
V018,L010,D0055,B004,CH002,62,33100,4.07
V019,L001,D0055,B005,CH002,32,31200,2.76
V019,L002,D0055,B005,CH002,48,45500,2.99
V019,L003,D0055,B005,CH002,38,35300,2.87
V019,L004,D0055,B005,CH002,50,45300,3.0
V019,L005,D0055,B005,CH002,50,48100,3.05
V019,L006,D0055,B005,CH002,51,41200,3.3
V019,L007,D0055,B005,CH002,47,46500,2.8
V019,L008,D0055,B005,CH002,38,44800,2.19
V019,L009,D0055,B005,CH002,40,41900,2.52
V019,L010,D0055,B005,CH002,42,44500,2.76
V020,L001,D0055,B003,CH002,75,28000,6.47
V020,L002,D0055,B003,CH002,85,41800,5.29
V020,L003,D0055,B003,CH002,68,31100,5.14
V020,L004,D0055,B003,CH002,92,40800,5.52
V020,L005,D0055,B003,CH002,97,41200,5.91
V020,L006,D0055,B003,CH002,90,38700,5.83
V020,L007,D0055,B003,CH002,105,42500,6.25
V020,L008,D0055,B003,CH002,100,44300,5.76
V020,L009,D0055,B003,CH002,78,38500,4.91
V020,L010,D0055,B003,CH002,83,38800,5.45
V001,L001,D0056,B004,CH004,81,32200,6.85
V001,L002,D0056,B004,CH004,122,44200,8.06
V001,L003,D0056,B004,CH004,80,36100,6.1
V001,L004,D0056,B004,CH004,109,44700,7.02
